TransactionId,FraudResult
TransactionId_23322,1
TransactionId_46568,1
TransactionId_101778,1
TransactionId_76685,1
TransactionId_15226,1
TransactionId_14934,1
TransactionId_61460,1
TransactionId_46500,1
TransactionId_122387,1
TransactionId_70824,1
TransactionId_55975,1
TransactionId_126414,1
TransactionId_24885,1
TransactionId_44049,1
TransactionId_46812,1
TransactionId_36918,1
TransactionId_81981,1
TransactionId_92096,1
TransactionId_140462,1
TransactionId_131088,1
TransactionId_122332,1
TransactionId_22253,1
TransactionId_65681,1
TransactionId_93446,1
TransactionId_56996,1
TransactionId_56766,1
TransactionId_112453,1
TransactionId_31595,1
TransactionId_135194,1
TransactionId_71671,1
TransactionId_107482,1
TransactionId_117042,1
TransactionId_86248,0
TransactionId_111144,1
TransactionId_11249,1
TransactionId_39481,1
TransactionId_111609,1
TransactionId_59702,1
TransactionId_77014,1
TransactionId_73485,1
TransactionId_135697,0
TransactionId_54820,1
TransactionId_28117,0
TransactionId_99699,1
TransactionId_47957,1
TransactionId_44915,0
TransactionId_32429,1
TransactionId_130251,1
TransactionId_41608,1
TransactionId_24357,1
TransactionId_50237,1
TransactionId_109271,1
TransactionId_9749,1
TransactionId_32296,1
TransactionId_76480,0
TransactionId_82054,1
TransactionId_36780,1
TransactionId_128980,1
TransactionId_84560,1
TransactionId_88672,1
TransactionId_102544,1
TransactionId_103925,1
TransactionId_7571,1
TransactionId_126223,1
TransactionId_27259,0
TransactionId_38549,1
TransactionId_89085,1
TransactionId_80477,1
TransactionId_97325,1
TransactionId_117785,1
TransactionId_65937,0
TransactionId_75129,1
TransactionId_98902,1
TransactionId_39629,1
TransactionId_23561,1
TransactionId_21854,1
TransactionId_93089,1
TransactionId_133819,1
TransactionId_48600,1
TransactionId_99302,1
TransactionId_138049,1
TransactionId_93578,1
TransactionId_113006,1
TransactionId_67489,1
TransactionId_29489,1
TransactionId_125246,1
TransactionId_17689,1
TransactionId_63505,1
TransactionId_72687,0
TransactionId_23308,1
TransactionId_108775,1
TransactionId_67111,1
TransactionId_48774,1
TransactionId_42589,1
TransactionId_136451,1
TransactionId_111955,1
TransactionId_87111,1
TransactionId_52186,1
TransactionId_128560,1
TransactionId_102051,1
TransactionId_31832,1
TransactionId_20272,1
TransactionId_6594,0
TransactionId_5958,1
TransactionId_31638,0
TransactionId_120094,1
TransactionId_11195,1
TransactionId_138950,1
TransactionId_27913,1
TransactionId_19848,0
TransactionId_127945,1
TransactionId_33081,0
TransactionId_101513,1
TransactionId_110073,1
TransactionId_66660,1
TransactionId_16994,1
TransactionId_7818,1
TransactionId_112213,1
TransactionId_35992,1
TransactionId_84177,0
TransactionId_140167,1
TransactionId_6289,1
TransactionId_98860,0
TransactionId_116588,1
TransactionId_87754,1
TransactionId_131223,1
TransactionId_32302,1
TransactionId_19725,1
TransactionId_38135,1
TransactionId_49508,1
TransactionId_124085,1
TransactionId_107789,1
TransactionId_84814,0
TransactionId_97728,1
TransactionId_85666,1
TransactionId_10540,1
TransactionId_64362,1
TransactionId_115001,1
TransactionId_66617,0
TransactionId_27850,1
TransactionId_111770,1
TransactionId_28010,1
TransactionId_106452,1
TransactionId_38202,1
TransactionId_15761,1
TransactionId_20517,1
TransactionId_69625,1
TransactionId_138819,1
TransactionId_62601,1
TransactionId_131562,1
TransactionId_118935,1
TransactionId_69962,1
TransactionId_66258,1
TransactionId_71494,1
TransactionId_76866,1
TransactionId_27820,1
TransactionId_935,1
TransactionId_69582,1
TransactionId_107791,1
TransactionId_50510,1
TransactionId_103019,1
TransactionId_47758,1
TransactionId_39409,1
TransactionId_29745,1
TransactionId_109273,1
TransactionId_115787,1
TransactionId_117967,1
TransactionId_51901,1
TransactionId_126440,1
TransactionId_23530,1
TransactionId_78377,1
TransactionId_41735,1
TransactionId_94011,1
TransactionId_34713,1
TransactionId_131409,1
TransactionId_96037,1
TransactionId_59748,1
TransactionId_118391,1
TransactionId_6044,1
TransactionId_106888,1
TransactionId_92205,1
TransactionId_140463,1
TransactionId_46220,1
TransactionId_41330,0
TransactionId_117961,1
TransactionId_35623,1
TransactionId_90392,1
TransactionId_119421,1
TransactionId_63391,1
TransactionId_48744,1
TransactionId_107671,1
TransactionId_19664,1
TransactionId_60581,1
TransactionId_24051,1
TransactionId_20561,1
TransactionId_94374,0
TransactionId_102811,1
TransactionId_100235,1
TransactionId_64134,1
TransactionId_119615,1
TransactionId_138597,1
TransactionId_124213,1
TransactionId_82450,1
TransactionId_34490,0
TransactionId_106930,1
TransactionId_136,1
TransactionId_39771,1
TransactionId_114189,1
TransactionId_128296,1
TransactionId_103882,1
TransactionId_136234,1
TransactionId_18840,1
TransactionId_24067,1
TransactionId_48466,1
TransactionId_105918,1
TransactionId_28021,1
TransactionId_60566,1
TransactionId_97796,1
TransactionId_75172,1
TransactionId_25722,1
TransactionId_84,1
TransactionId_67452,1
TransactionId_16812,1
TransactionId_66542,1
TransactionId_19528,1
TransactionId_66228,1
TransactionId_79127,1
TransactionId_113582,1
TransactionId_86141,1
TransactionId_38622,1
TransactionId_8356,1
TransactionId_89453,1
TransactionId_66863,1
TransactionId_54312,1
TransactionId_94705,1
TransactionId_23282,1
TransactionId_127251,1
TransactionId_61414,1
TransactionId_98803,1
TransactionId_122273,1
TransactionId_94524,1
TransactionId_29618,1
TransactionId_139638,0
TransactionId_132854,1
TransactionId_70913,1
TransactionId_102300,1
TransactionId_6019,1
TransactionId_95202,1
TransactionId_5581,1
TransactionId_138838,1
TransactionId_96793,1
TransactionId_58533,1
TransactionId_22334,1
TransactionId_12969,1
TransactionId_83185,1
TransactionId_129722,1
TransactionId_70212,1
TransactionId_30600,1
TransactionId_54805,0
TransactionId_15442,1
TransactionId_76928,1
TransactionId_17499,1
TransactionId_24786,1
TransactionId_35864,1
TransactionId_42846,1
TransactionId_46340,1
TransactionId_72306,1
TransactionId_76398,1
TransactionId_20769,1
TransactionId_9276,1
TransactionId_82694,1
TransactionId_990,1
TransactionId_60129,1
TransactionId_121767,1
TransactionId_25346,1
TransactionId_61069,1
TransactionId_7497,1
TransactionId_57478,1
TransactionId_56101,1
TransactionId_133546,1
TransactionId_45976,1
TransactionId_51353,1
TransactionId_86187,0
TransactionId_106289,1
TransactionId_4771,1
TransactionId_78322,1
TransactionId_84535,1
TransactionId_89844,1
TransactionId_32704,1
TransactionId_127078,0
TransactionId_129250,1
TransactionId_41425,1
TransactionId_83926,1
TransactionId_113314,1
TransactionId_89999,1
TransactionId_28929,1
TransactionId_113733,1
TransactionId_129911,1
TransactionId_23531,1
TransactionId_131141,1
TransactionId_48524,1
TransactionId_113949,0
TransactionId_133882,1
TransactionId_136358,1
TransactionId_44084,1
TransactionId_130757,1
TransactionId_127410,1
TransactionId_123105,1
TransactionId_119183,1
TransactionId_49214,1
TransactionId_29713,1
TransactionId_60912,1
TransactionId_33041,1
TransactionId_120164,1
TransactionId_107828,0
TransactionId_97973,0
TransactionId_26702,1
TransactionId_8643,1
TransactionId_117445,1
TransactionId_74325,0
TransactionId_83574,1
TransactionId_104790,1
TransactionId_84020,1
TransactionId_134384,1
TransactionId_23225,1
TransactionId_133520,1
TransactionId_138811,1
TransactionId_111463,1
TransactionId_80092,1
TransactionId_94881,1
TransactionId_83209,1
TransactionId_118761,1
TransactionId_123603,1
TransactionId_50720,1
TransactionId_36,1
TransactionId_134428,1
TransactionId_98759,1
TransactionId_40513,0
TransactionId_56390,1
TransactionId_80446,1
TransactionId_101976,1
TransactionId_51241,1
TransactionId_101784,1
TransactionId_48715,1
TransactionId_28082,1
TransactionId_49237,1
TransactionId_21480,1
TransactionId_8921,1
TransactionId_100912,1
TransactionId_113428,1
TransactionId_10544,1
TransactionId_92046,1
TransactionId_25327,1
TransactionId_55260,1
TransactionId_115591,1
TransactionId_79356,1
TransactionId_106245,1
TransactionId_80344,1
TransactionId_76433,1
TransactionId_21204,1
TransactionId_85322,1
TransactionId_27882,1
TransactionId_20398,1
TransactionId_65030,1
TransactionId_56923,1
TransactionId_4605,1
TransactionId_3833,1
TransactionId_23021,1
TransactionId_74913,1
TransactionId_22996,1
TransactionId_107386,1
TransactionId_54936,1
TransactionId_84506,1
TransactionId_83532,1
TransactionId_103768,1
TransactionId_64508,1
TransactionId_63993,1
TransactionId_41663,1
TransactionId_122098,0
TransactionId_36542,1
TransactionId_59558,1
TransactionId_117791,1
TransactionId_51547,1
TransactionId_3304,1
TransactionId_118048,1
TransactionId_54222,1
TransactionId_33717,1
TransactionId_33238,1
TransactionId_108580,1
TransactionId_115875,0
TransactionId_67340,1
TransactionId_52740,1
TransactionId_108666,1
TransactionId_124333,1
TransactionId_62701,1
TransactionId_117205,1
TransactionId_53590,1
TransactionId_104963,1
TransactionId_140247,1
TransactionId_97626,1
TransactionId_102201,1
TransactionId_113608,1
TransactionId_64660,1
TransactionId_82001,1
TransactionId_55148,1
TransactionId_114993,1
TransactionId_138158,1
TransactionId_57025,1
TransactionId_30603,0
TransactionId_131027,1
TransactionId_123488,1
TransactionId_122882,1
TransactionId_90186,1
TransactionId_17490,1
TransactionId_97753,1
TransactionId_58057,1
TransactionId_84891,1
TransactionId_53246,1
TransactionId_27915,1
TransactionId_12386,1
TransactionId_16630,1
TransactionId_75562,1
TransactionId_49636,1
TransactionId_20478,1
TransactionId_98545,1
TransactionId_59496,1
TransactionId_20055,1
TransactionId_94018,1
TransactionId_30590,1
TransactionId_69601,1
TransactionId_119541,1
TransactionId_82483,1
TransactionId_28009,1
TransactionId_133174,1
TransactionId_127604,1
TransactionId_68655,1
TransactionId_25422,1
TransactionId_4114,1
TransactionId_136965,1
TransactionId_105983,1
TransactionId_118379,1
TransactionId_21806,1
TransactionId_16185,1
TransactionId_138468,1
TransactionId_132986,1
TransactionId_70882,1
TransactionId_19479,1
TransactionId_83391,0
TransactionId_40681,1
TransactionId_70598,1
TransactionId_125731,1
TransactionId_131040,0
TransactionId_119189,1
TransactionId_84954,1
TransactionId_44564,1
TransactionId_91515,1
TransactionId_117181,1
TransactionId_93029,1
TransactionId_57985,1
TransactionId_14179,1
TransactionId_570,1
TransactionId_85759,1
TransactionId_110182,1
TransactionId_110718,1
TransactionId_129682,1
TransactionId_5662,1
TransactionId_117905,1
TransactionId_107136,1
TransactionId_12867,1
TransactionId_138952,1
TransactionId_102860,1
TransactionId_46241,1
TransactionId_89170,1
TransactionId_52023,1
TransactionId_21942,1
TransactionId_112864,1
TransactionId_125656,1
TransactionId_54628,1
TransactionId_104473,1
TransactionId_121967,1
TransactionId_86341,1
TransactionId_31212,1
TransactionId_84454,1
TransactionId_26625,1
TransactionId_123575,1
TransactionId_60935,1
TransactionId_75362,1
TransactionId_139261,1
TransactionId_87982,1
TransactionId_116978,1
TransactionId_46265,1
TransactionId_42034,1
TransactionId_40130,1
TransactionId_26172,1
TransactionId_54857,1
TransactionId_30095,1
TransactionId_115969,1
TransactionId_28475,1
TransactionId_67842,1
TransactionId_40247,0
TransactionId_98530,1
TransactionId_25487,1
TransactionId_55991,1
TransactionId_60437,1
TransactionId_50354,1
TransactionId_4560,1
TransactionId_123984,1
TransactionId_49036,1
TransactionId_67450,1
TransactionId_109857,1
TransactionId_132567,1
TransactionId_18915,1
TransactionId_137453,1
TransactionId_16262,1
TransactionId_95840,1
TransactionId_25468,1
TransactionId_77539,1
TransactionId_90600,1
TransactionId_108704,1
TransactionId_105040,1
TransactionId_126593,1
TransactionId_108273,1
TransactionId_29055,1
TransactionId_95863,1
TransactionId_13174,1
TransactionId_106636,1
TransactionId_52322,1
TransactionId_107858,1
TransactionId_89377,1
TransactionId_22773,1
TransactionId_21793,1
TransactionId_80128,1
TransactionId_30078,1
TransactionId_110062,1
TransactionId_48728,1
TransactionId_21214,1
TransactionId_88338,1
TransactionId_5006,1
TransactionId_131108,1
TransactionId_26311,1
TransactionId_28326,1
TransactionId_48387,1
TransactionId_11422,1
TransactionId_119372,1
TransactionId_38759,1
TransactionId_15836,1
TransactionId_88376,0
TransactionId_13121,1
TransactionId_18498,1
TransactionId_117769,1
TransactionId_92622,1
TransactionId_44835,1
TransactionId_25805,1
TransactionId_107380,1
TransactionId_91754,1
TransactionId_72099,1
TransactionId_130854,0
TransactionId_24562,1
TransactionId_124007,1
TransactionId_95642,1
TransactionId_25652,0
TransactionId_79991,1
TransactionId_98556,1
TransactionId_120626,1
TransactionId_7012,1
TransactionId_16905,1
TransactionId_3981,1
TransactionId_65383,1
TransactionId_79814,1
TransactionId_139855,1
TransactionId_76293,0
TransactionId_107446,1
TransactionId_104620,1
TransactionId_86163,0
TransactionId_6967,1
TransactionId_6591,1
TransactionId_97106,1
TransactionId_111101,1
TransactionId_14346,1
TransactionId_21157,1
TransactionId_117187,1
TransactionId_122793,1
TransactionId_95740,1
TransactionId_35145,1
TransactionId_67551,1
TransactionId_11307,1
TransactionId_133879,1
TransactionId_100177,1
TransactionId_129728,1
TransactionId_92382,1
TransactionId_135041,1
TransactionId_132621,1
TransactionId_49602,1
TransactionId_104111,1
TransactionId_20092,1
TransactionId_77261,1
TransactionId_88925,1
TransactionId_77396,1
TransactionId_130448,1
TransactionId_128845,1
TransactionId_112826,0
TransactionId_47741,1
TransactionId_110370,1
TransactionId_115342,1
TransactionId_72730,1
TransactionId_67712,1
TransactionId_64651,1
TransactionId_62947,1
TransactionId_83112,1
TransactionId_7167,1
TransactionId_12477,1
TransactionId_75289,1
TransactionId_138038,1
TransactionId_112622,1
TransactionId_6765,1
TransactionId_127209,1
TransactionId_3860,1
TransactionId_87317,1
TransactionId_75700,1
TransactionId_114481,1
TransactionId_133932,1
TransactionId_26326,1
TransactionId_116314,1
TransactionId_45381,1
TransactionId_93692,1
TransactionId_11327,1
TransactionId_90870,1
TransactionId_83492,1
TransactionId_139478,1
TransactionId_51400,1
TransactionId_60239,1
TransactionId_38743,1
TransactionId_64512,1
TransactionId_105647,1
TransactionId_91896,1
TransactionId_99946,1
TransactionId_89499,1
TransactionId_37022,1
TransactionId_66648,1
TransactionId_41107,1
TransactionId_52687,1
TransactionId_119975,1
TransactionId_36423,1
TransactionId_74236,1
TransactionId_35608,1
TransactionId_90359,1
TransactionId_123934,1
TransactionId_13719,1
TransactionId_85351,1
TransactionId_105608,1
TransactionId_116850,1
TransactionId_30612,1
TransactionId_11459,1
TransactionId_137794,1
TransactionId_26066,1
TransactionId_118198,1
TransactionId_102468,1
TransactionId_14640,1
TransactionId_25794,1
TransactionId_127879,1
TransactionId_105750,1
TransactionId_109749,1
TransactionId_136763,1
TransactionId_91716,1
TransactionId_134847,1
TransactionId_78444,1
TransactionId_130507,1
TransactionId_115551,1
TransactionId_139263,1
TransactionId_75749,1
TransactionId_110855,1
TransactionId_120559,1
TransactionId_113912,1
TransactionId_29167,1
TransactionId_120787,1
TransactionId_89449,1
TransactionId_20068,1
TransactionId_46655,1
TransactionId_96596,1
TransactionId_19823,1
TransactionId_97288,1
TransactionId_100885,1
TransactionId_6954,1
TransactionId_111832,1
TransactionId_36669,1
TransactionId_138786,1
TransactionId_84190,1
TransactionId_112133,1
TransactionId_69926,1
TransactionId_34047,1
TransactionId_81510,1
TransactionId_4674,1
TransactionId_103696,1
TransactionId_109552,1
TransactionId_529,1
TransactionId_105955,1
TransactionId_10782,1
TransactionId_106852,1
TransactionId_94842,1
TransactionId_28132,1
TransactionId_133072,1
TransactionId_76487,1
TransactionId_56081,1
TransactionId_43531,1
TransactionId_84378,1
TransactionId_23611,1
TransactionId_110069,1
TransactionId_82885,1
TransactionId_99151,1
TransactionId_129967,1
TransactionId_119625,1
TransactionId_46199,1
TransactionId_62468,1
TransactionId_90346,1
TransactionId_81059,1
TransactionId_17031,1
TransactionId_61334,1
TransactionId_26593,1
TransactionId_12323,1
TransactionId_38850,1
TransactionId_120404,1
TransactionId_88985,1
TransactionId_3721,1
TransactionId_3969,1
TransactionId_19071,1
TransactionId_49361,1
TransactionId_30694,1
TransactionId_66470,1
TransactionId_4855,1
TransactionId_76999,1
TransactionId_9291,1
TransactionId_11371,1
TransactionId_83418,1
TransactionId_138988,1
TransactionId_97607,1
TransactionId_132671,1
TransactionId_76405,1
TransactionId_14237,1
TransactionId_89839,1
TransactionId_118879,1
TransactionId_125767,1
TransactionId_85658,1
TransactionId_4341,1
TransactionId_959,1
TransactionId_29976,1
TransactionId_47667,1
TransactionId_26315,1
TransactionId_100955,1
TransactionId_109468,1
TransactionId_83316,0
TransactionId_3517,1
TransactionId_138898,1
TransactionId_117421,1
TransactionId_51425,1
TransactionId_48263,1
TransactionId_105801,1
TransactionId_135171,1
TransactionId_48089,1
TransactionId_13589,1
TransactionId_128417,1
TransactionId_12403,1
TransactionId_88780,1
TransactionId_524,1
TransactionId_109891,1
TransactionId_7007,1
TransactionId_60344,1
TransactionId_35510,1
TransactionId_42850,1
TransactionId_80871,1
TransactionId_69835,1
TransactionId_19976,1
TransactionId_106549,1
TransactionId_134710,1
TransactionId_905,1
TransactionId_14819,1
TransactionId_49624,1
TransactionId_139196,1
TransactionId_55606,1
TransactionId_77293,1
TransactionId_117252,1
TransactionId_43633,1
TransactionId_133441,1
TransactionId_23296,1
TransactionId_137176,1
TransactionId_55771,1
TransactionId_17833,1
TransactionId_61384,1
TransactionId_104452,1
TransactionId_18222,1
TransactionId_6582,1
TransactionId_136300,1
TransactionId_81229,1
TransactionId_103154,1
TransactionId_20377,1
TransactionId_97071,1
TransactionId_43605,1
TransactionId_73317,1
TransactionId_90535,1
TransactionId_69292,1
TransactionId_48910,1
TransactionId_130525,1
TransactionId_138090,1
TransactionId_26613,1
TransactionId_799,1
TransactionId_105073,1
TransactionId_130399,1
TransactionId_56789,1
TransactionId_21899,1
TransactionId_97435,1
TransactionId_20266,1
TransactionId_52964,1
TransactionId_121745,1
TransactionId_112302,1
TransactionId_126838,1
TransactionId_4926,1
TransactionId_51925,1
TransactionId_81990,1
TransactionId_120355,1
TransactionId_29767,1
TransactionId_123859,1
TransactionId_4629,1
TransactionId_59499,1
TransactionId_55283,1
TransactionId_136056,1
TransactionId_54262,1
TransactionId_114056,1
TransactionId_72784,1
TransactionId_38084,1
TransactionId_74616,1
TransactionId_114296,1
TransactionId_133260,1
TransactionId_74455,1
TransactionId_73099,1
TransactionId_91706,1
TransactionId_68689,1
TransactionId_40265,1
TransactionId_7520,1
TransactionId_25511,1
TransactionId_9738,1
TransactionId_50625,1
TransactionId_30454,1
TransactionId_115088,1
TransactionId_137780,1
TransactionId_40287,1
TransactionId_70581,1
TransactionId_75207,1
TransactionId_27204,1
TransactionId_104833,1
TransactionId_35754,1
TransactionId_116587,1
TransactionId_20804,1
TransactionId_66777,1
TransactionId_140237,1
TransactionId_32486,1
TransactionId_4709,1
TransactionId_16352,1
TransactionId_104854,1
TransactionId_16399,1
TransactionId_90067,1
TransactionId_88569,1
TransactionId_47279,1
TransactionId_81998,1
TransactionId_4530,1
TransactionId_37752,1
TransactionId_55878,1
TransactionId_85818,1
TransactionId_37246,1
TransactionId_13181,1
TransactionId_67000,1
TransactionId_124741,1
TransactionId_111390,1
TransactionId_135031,1
TransactionId_77190,1
TransactionId_137048,1
TransactionId_76972,1
TransactionId_21023,1
TransactionId_27512,1
TransactionId_133106,1
TransactionId_90839,1
TransactionId_65576,1
TransactionId_67914,1
TransactionId_53437,1
TransactionId_9947,1
TransactionId_107038,1
TransactionId_35049,1
TransactionId_19904,1
TransactionId_130200,1
TransactionId_28415,1
TransactionId_133838,1
TransactionId_44044,1
TransactionId_6984,1
TransactionId_90196,1
TransactionId_2791,1
TransactionId_110543,1
TransactionId_57217,1
TransactionId_81016,1
TransactionId_135131,1
TransactionId_49597,1
TransactionId_96809,1
TransactionId_42039,1
TransactionId_109603,1
TransactionId_19369,1
TransactionId_2451,1
TransactionId_25001,1
TransactionId_86627,1
TransactionId_106439,1
TransactionId_31058,1
TransactionId_14935,1
TransactionId_90573,1
TransactionId_121276,1
TransactionId_108315,1
TransactionId_115143,1
TransactionId_120844,1
TransactionId_135564,1
TransactionId_89751,1
TransactionId_23031,1
TransactionId_10627,1
TransactionId_41973,1
TransactionId_101614,1
TransactionId_107631,1
TransactionId_31777,1
TransactionId_79879,1
TransactionId_86296,1
TransactionId_20719,1
TransactionId_107222,1
TransactionId_133439,1
TransactionId_117101,1
TransactionId_131902,1
TransactionId_79635,1
TransactionId_69691,1
TransactionId_92360,1
TransactionId_68025,1
TransactionId_28940,1
TransactionId_20122,1
TransactionId_121979,1
TransactionId_110927,1
TransactionId_6941,1
TransactionId_71001,1
TransactionId_53864,1
TransactionId_115927,1
TransactionId_92263,1
TransactionId_58827,1
TransactionId_136661,1
TransactionId_43306,1
TransactionId_6241,1
TransactionId_132288,1
TransactionId_111611,1
TransactionId_60014,1
TransactionId_53577,1
TransactionId_106236,1
TransactionId_131014,1
TransactionId_91491,1
TransactionId_118532,1
TransactionId_42162,1
TransactionId_5882,1
TransactionId_117120,1
TransactionId_46997,1
TransactionId_14454,1
TransactionId_3570,1
TransactionId_78562,1
TransactionId_40728,1
TransactionId_28385,0
TransactionId_46725,1
TransactionId_30644,1
TransactionId_78085,1
TransactionId_9013,1
TransactionId_49802,1
TransactionId_137023,1
TransactionId_119790,1
TransactionId_123190,1
TransactionId_31057,1
TransactionId_1799,1
TransactionId_14396,1
TransactionId_118229,1
TransactionId_125338,1
TransactionId_21872,1
TransactionId_32705,1
TransactionId_121413,1
TransactionId_134360,1
TransactionId_17158,1
TransactionId_32398,1
TransactionId_78624,1
TransactionId_110134,1
TransactionId_22479,1
TransactionId_83848,1
TransactionId_13146,1
TransactionId_51175,1
TransactionId_28217,1
TransactionId_103062,1
TransactionId_112259,1
TransactionId_107787,1
TransactionId_112444,1
TransactionId_117721,1
TransactionId_71198,1
TransactionId_100401,1
TransactionId_137933,1
TransactionId_14142,1
TransactionId_72272,1
TransactionId_5950,1
TransactionId_84034,1
TransactionId_21417,1
TransactionId_67878,1
TransactionId_80724,1
TransactionId_54425,1
TransactionId_41630,1
TransactionId_139498,1
TransactionId_84415,1
TransactionId_101803,1
TransactionId_129977,1
TransactionId_120671,1
TransactionId_1727,1
TransactionId_13163,1
TransactionId_81537,1
TransactionId_46054,1
TransactionId_40417,1
TransactionId_101532,1
TransactionId_137950,1
TransactionId_74020,1
TransactionId_77544,1
TransactionId_1396,1
TransactionId_79306,1
TransactionId_87161,1
TransactionId_85456,1
TransactionId_109232,1
TransactionId_15321,1
TransactionId_80614,1
TransactionId_26597,1
TransactionId_117075,1
TransactionId_10148,1
TransactionId_8268,1
TransactionId_119305,1
TransactionId_124644,1
TransactionId_53800,1
TransactionId_109162,1
TransactionId_22399,1
TransactionId_56207,1
TransactionId_34521,1
TransactionId_65513,1
TransactionId_4180,1
TransactionId_10218,1
TransactionId_99264,1
TransactionId_115219,1
TransactionId_74919,1
TransactionId_56307,1
TransactionId_53224,1
TransactionId_18788,0
TransactionId_99548,1
TransactionId_118659,1
TransactionId_107859,1
TransactionId_115676,1
TransactionId_90440,1
TransactionId_84641,1
TransactionId_22336,1
TransactionId_36104,1
TransactionId_33137,1
TransactionId_55288,1
TransactionId_36999,1
TransactionId_52060,1
TransactionId_15647,1
TransactionId_14158,1
TransactionId_3074,1
TransactionId_38556,1
TransactionId_124733,1
TransactionId_125381,1
TransactionId_74783,1
TransactionId_11103,1
TransactionId_105539,1
TransactionId_98957,1
TransactionId_102397,1
TransactionId_46489,1
TransactionId_4874,1
TransactionId_115468,1
TransactionId_117783,1
TransactionId_95298,1
TransactionId_93538,1
TransactionId_71260,1
TransactionId_57594,1
TransactionId_86462,1
TransactionId_56873,1
TransactionId_1164,1
TransactionId_5913,1
TransactionId_11238,1
TransactionId_61149,1
TransactionId_81988,1
TransactionId_93449,1
TransactionId_103881,1
TransactionId_105705,1
TransactionId_38378,1
TransactionId_47600,1
TransactionId_79704,1
TransactionId_62477,1
TransactionId_130452,1
TransactionId_54557,1
TransactionId_62264,1
TransactionId_75019,1
TransactionId_50294,1
TransactionId_62009,1
TransactionId_20044,1
TransactionId_56750,1
TransactionId_12486,1
TransactionId_67124,1
TransactionId_9000,1
TransactionId_63800,1
TransactionId_104026,1
TransactionId_76469,0
TransactionId_11862,1
TransactionId_111095,1
TransactionId_16441,1
TransactionId_34626,1
TransactionId_41974,1
TransactionId_37157,1
TransactionId_63433,1
TransactionId_60055,1
TransactionId_38791,1
TransactionId_113988,1
TransactionId_7393,1
TransactionId_28872,1
TransactionId_20104,1
TransactionId_59543,1
TransactionId_41520,1
TransactionId_76160,1
TransactionId_99110,1
TransactionId_91446,1
TransactionId_108338,1
TransactionId_1393,1
TransactionId_6835,1
TransactionId_109801,1
TransactionId_108286,1
TransactionId_8736,1
TransactionId_140456,1
TransactionId_38984,1
TransactionId_26230,1
TransactionId_114731,1
TransactionId_139609,1
TransactionId_96115,1
TransactionId_42987,1
TransactionId_46610,1
TransactionId_66928,1
TransactionId_107234,1
TransactionId_3218,1
TransactionId_77713,1
TransactionId_57162,0
TransactionId_133563,1
TransactionId_115715,1
TransactionId_36612,1
TransactionId_119860,1
TransactionId_75391,1
TransactionId_7446,1
TransactionId_8036,1
TransactionId_129110,1
TransactionId_112802,1
TransactionId_19083,1
TransactionId_105192,1
TransactionId_42678,1
TransactionId_93101,1
TransactionId_117922,1
TransactionId_105930,1
TransactionId_44993,1
TransactionId_103103,1
TransactionId_1146,1
TransactionId_98153,0
TransactionId_130288,1
TransactionId_56717,1
TransactionId_119879,1
TransactionId_83196,1
TransactionId_53575,1
TransactionId_22241,1
TransactionId_59157,1
TransactionId_117264,1
TransactionId_115167,1
TransactionId_62698,1
TransactionId_19781,1
TransactionId_130201,1
TransactionId_131675,1
TransactionId_114493,1
TransactionId_9502,1
TransactionId_70961,1
TransactionId_78153,1
TransactionId_89371,1
TransactionId_45478,1
TransactionId_50056,1
TransactionId_15585,1
TransactionId_48847,1
TransactionId_111378,1
TransactionId_115299,1
TransactionId_119624,1
TransactionId_68734,1
TransactionId_89838,1
TransactionId_7432,1
TransactionId_119549,1
TransactionId_116750,1
TransactionId_73156,1
TransactionId_19999,1
TransactionId_120711,1
TransactionId_95609,1
TransactionId_106027,1
TransactionId_75512,1
TransactionId_65695,1
TransactionId_116612,1
TransactionId_15068,1
TransactionId_35351,1
TransactionId_117477,1
TransactionId_95542,1
TransactionId_29777,1
TransactionId_4839,1
TransactionId_11068,1
TransactionId_47295,1
TransactionId_41767,1
TransactionId_35873,1
TransactionId_59158,1
TransactionId_85787,1
TransactionId_80358,1
TransactionId_31824,1
TransactionId_92740,1
TransactionId_47972,0
TransactionId_61207,1
TransactionId_74081,1
TransactionId_76498,1
TransactionId_115344,1
TransactionId_86645,1
TransactionId_91097,1
TransactionId_29247,1
TransactionId_124357,1
TransactionId_130356,1
TransactionId_59671,1
TransactionId_50224,1
TransactionId_22079,1
TransactionId_64653,1
TransactionId_43761,1
TransactionId_64056,1
TransactionId_29106,1
TransactionId_101145,1
TransactionId_84353,1
TransactionId_22545,1
TransactionId_111710,1
TransactionId_86030,1
TransactionId_28569,1
TransactionId_33836,1
TransactionId_48012,1
TransactionId_26353,1
TransactionId_40593,1
TransactionId_14298,1
TransactionId_5041,1
TransactionId_61116,1
TransactionId_277,1
TransactionId_130013,1
TransactionId_52070,1
TransactionId_123756,1
TransactionId_20275,1
TransactionId_102627,1
TransactionId_81619,1
TransactionId_2353,1
TransactionId_32465,1
TransactionId_92635,1
TransactionId_66192,1
TransactionId_92893,1
TransactionId_61217,1
TransactionId_728,1
TransactionId_114845,1
TransactionId_50461,1
TransactionId_84221,1
TransactionId_62984,1
TransactionId_19898,1
TransactionId_16082,1
TransactionId_132501,1
TransactionId_103397,1
TransactionId_74898,1
TransactionId_97056,1
TransactionId_97737,1
TransactionId_102322,1
TransactionId_67789,1
TransactionId_103484,1
