,year,location_type,cellphone_access,household_size,age_of_respondent,marital_status,education_level,job_type,country_Kenya,country_Rwanda,country_Tanzania,country_Uganda,gender_of_respondent_Female,gender_of_respondent_Male,relationship_with_head_Child,relationship_with_head_Head of Household,relationship_with_head_Other non-relatives,relationship_with_head_Other relative,relationship_with_head_Parent,relationship_with_head_Spouse
20470,1,1,0,1,3,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20471,1,1,0,1,17,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20472,1,1,0,1,15,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20473,1,0,1,0,12,0,4,5,0,0,1,0,0,1,0,1,0,0,0,0
20474,1,1,1,1,3,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20475,1,1,0,3,42,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20476,1,1,1,0,29,4,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20477,1,0,1,1,11,0,5,9,0,0,1,0,1,0,1,0,0,0,0,0
20478,1,1,0,1,19,0,0,9,0,0,1,0,1,0,0,0,0,0,1,0
20479,1,1,0,1,8,0,2,8,0,0,1,0,1,0,0,0,0,0,1,0
20480,1,1,1,2,16,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20481,1,1,0,0,60,2,0,8,0,0,1,0,0,1,0,1,0,0,0,0
20482,1,0,1,2,1,0,4,6,0,0,1,0,1,0,0,0,0,1,0,0
20483,1,1,0,2,1,0,3,6,0,0,1,0,0,1,0,0,0,0,1,0
20484,1,1,1,3,2,0,2,6,0,0,1,0,0,1,1,0,0,0,0,0
20485,1,1,1,3,48,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20486,1,0,1,2,30,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20487,1,0,1,0,22,2,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20488,1,1,1,1,10,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20489,1,1,0,2,52,3,0,6,0,0,1,0,0,1,0,1,0,0,0,0
20490,1,1,1,2,42,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20491,1,1,0,1,9,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20492,1,1,0,1,43,3,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20493,1,1,1,1,33,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20494,1,1,0,3,4,0,2,9,0,0,1,0,0,1,0,0,0,0,1,0
20495,1,1,0,1,14,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20496,1,1,0,0,62,4,2,8,0,0,1,0,1,0,0,1,0,0,0,0
20497,1,1,1,1,36,3,3,9,0,0,1,0,1,0,0,0,0,0,0,1
20498,1,1,1,0,32,4,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20499,1,1,0,3,34,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20500,1,1,0,1,59,4,0,5,0,0,1,0,1,0,0,1,0,0,0,0
20501,1,1,0,1,24,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20502,1,0,1,1,20,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20503,1,0,1,2,2,0,3,8,0,0,1,0,0,1,0,0,0,0,1,0
20504,1,1,1,3,43,3,4,3,0,0,1,0,0,1,0,1,0,0,0,0
20505,1,0,1,1,21,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20506,1,0,1,0,10,0,4,3,0,0,1,0,0,1,0,1,0,0,0,0
20507,1,1,1,1,9,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20508,1,0,0,3,84,4,0,6,0,0,1,0,1,0,1,0,0,0,0,0
20509,1,1,1,4,10,3,2,9,0,0,1,0,0,1,1,0,0,0,0,0
20510,1,1,0,1,36,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20511,1,1,1,1,26,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20512,1,1,0,1,2,2,2,9,0,0,1,0,1,0,0,0,0,0,1,0
20513,1,1,0,0,70,4,0,6,0,0,1,0,1,0,0,1,0,0,0,0
20514,1,1,1,2,4,0,2,5,0,0,1,0,1,0,0,0,0,1,0,0
20515,1,0,1,0,29,3,4,9,0,0,1,0,1,0,0,1,0,0,0,0
20516,1,0,1,2,16,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20517,1,1,0,0,11,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20518,1,1,1,1,20,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20519,1,1,1,1,25,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20520,1,1,0,1,2,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20521,1,0,0,2,67,4,2,7,0,0,1,0,0,1,0,1,0,0,0,0
20522,1,1,1,0,47,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20523,1,1,0,1,13,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20524,1,0,1,2,33,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20525,1,1,0,0,69,4,0,8,0,0,1,0,0,1,0,1,0,0,0,0
20526,1,1,0,0,53,2,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20527,1,1,1,1,7,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20528,1,0,1,1,13,3,3,6,0,0,1,0,1,0,0,0,0,0,0,1
20529,1,1,0,1,8,3,4,9,0,0,1,0,1,0,0,0,0,0,0,1
20530,1,1,1,1,16,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20531,1,0,1,0,4,0,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20532,1,1,1,1,12,3,4,9,0,0,1,0,0,1,0,1,0,0,0,0
20533,1,1,1,1,23,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20534,1,1,1,1,10,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20535,1,1,1,2,11,3,2,5,0,0,1,0,1,0,0,0,0,0,1,0
20536,1,1,1,0,10,3,5,3,0,0,1,0,1,0,0,1,0,0,0,0
20537,1,1,1,1,13,0,5,9,0,0,1,0,0,1,0,0,1,0,0,0
20538,1,1,0,1,33,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20539,1,0,1,1,16,0,5,3,0,0,1,0,1,0,0,1,0,0,0,0
20540,1,1,0,0,24,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20541,1,0,1,0,20,3,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20542,1,0,1,1,10,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20543,1,1,1,1,10,3,3,5,0,0,1,0,1,0,0,0,0,0,0,1
20544,1,1,1,0,10,2,4,3,0,0,1,0,1,0,0,1,0,0,0,0
20545,1,1,0,1,10,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20546,1,0,1,1,1,0,2,8,0,0,1,0,1,0,0,0,0,1,0,0
20547,1,0,1,1,11,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20548,1,1,0,3,18,3,2,9,0,0,1,0,0,1,0,0,0,0,1,0
20549,1,1,0,0,59,4,0,5,0,0,1,0,0,1,0,1,0,0,0,0
20550,1,1,0,0,20,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20551,1,1,0,1,11,3,3,9,0,0,1,0,1,0,0,0,0,0,0,1
20552,1,1,0,1,11,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20553,1,1,1,1,37,3,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20554,1,0,0,0,41,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20555,1,0,0,1,16,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20556,1,1,1,0,23,2,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20557,1,0,0,1,7,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20558,1,1,1,5,28,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20559,1,1,0,0,12,2,0,5,0,0,1,0,1,0,0,1,0,0,0,0
20560,1,1,0,2,64,3,0,8,0,0,1,0,1,0,0,0,0,0,0,1
20561,1,1,1,1,23,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20562,1,1,1,3,21,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20563,1,1,0,2,10,2,2,9,0,0,1,0,1,0,0,0,0,1,0,0
20564,1,0,1,3,30,3,4,9,0,0,1,0,0,1,0,1,0,0,0,0
20565,1,1,0,0,24,2,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20566,1,0,1,2,31,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20567,1,1,0,1,23,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20568,1,1,1,0,11,0,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20569,1,1,0,0,34,2,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20570,1,1,1,1,9,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20571,1,1,0,1,11,3,0,6,0,0,1,0,1,0,0,0,0,0,0,1
20572,1,1,0,1,69,4,0,6,0,0,1,0,1,0,1,0,0,0,0,0
20573,1,1,0,0,2,3,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20574,1,0,1,1,20,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20575,1,0,1,1,24,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20576,1,0,1,0,41,3,5,3,0,0,1,0,0,1,0,1,0,0,0,0
20577,1,0,1,1,38,3,4,3,0,0,1,0,0,1,0,1,0,0,0,0
20578,1,0,0,1,8,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20579,1,1,0,0,54,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20580,1,0,0,1,18,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20581,1,0,1,1,16,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20582,1,0,1,1,23,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20583,1,1,1,1,7,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20584,1,1,0,1,17,2,0,9,0,0,1,0,1,0,0,0,0,1,0,0
20585,1,0,1,0,22,2,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20586,1,1,1,1,17,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20587,1,1,0,0,14,3,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20588,1,1,0,1,23,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20589,1,0,1,0,13,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20590,1,1,1,4,14,4,4,3,0,0,1,0,1,0,0,0,0,0,1,0
20591,1,1,1,0,15,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20592,1,1,0,1,12,3,3,9,0,0,1,0,1,0,0,0,0,0,0,1
20593,1,1,1,1,23,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20594,1,1,1,0,21,2,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20595,1,0,1,4,24,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20596,1,1,0,1,8,2,2,8,0,0,1,0,1,0,0,0,0,0,1,0
20597,1,1,1,1,19,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20598,1,1,1,1,25,4,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20599,1,0,1,1,12,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20600,1,0,1,3,4,0,4,8,0,0,1,0,0,1,0,0,0,0,1,0
20601,1,1,0,3,42,3,4,4,0,0,1,0,0,1,0,1,0,0,0,0
20602,1,1,0,0,59,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20603,1,1,1,1,19,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20604,1,1,0,1,6,3,0,5,0,0,1,0,0,1,0,1,0,0,0,0
20605,1,1,0,1,60,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20606,1,1,1,0,12,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20607,1,1,1,1,30,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20608,1,1,0,1,22,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20609,1,0,1,1,20,3,0,6,0,0,1,0,1,0,0,0,0,0,0,1
20610,1,1,0,1,9,0,2,5,0,0,1,0,0,1,0,0,0,0,1,0
20611,1,1,1,1,11,3,4,3,0,0,1,0,1,0,0,0,0,0,0,1
20612,1,1,1,1,22,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20613,1,1,0,2,42,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20614,1,1,0,1,15,3,0,5,0,0,1,0,1,0,0,0,0,0,0,1
20615,1,0,1,1,11,3,4,5,0,0,1,0,0,1,0,1,0,0,0,0
20616,1,1,0,0,12,3,2,4,0,0,1,0,1,0,0,1,0,0,0,0
20617,1,0,0,2,2,0,3,8,0,0,1,0,1,0,0,0,0,0,1,0
20618,1,1,1,1,26,3,2,4,0,0,1,0,0,1,0,1,0,0,0,0
20619,1,1,1,2,29,3,4,9,0,0,1,0,0,1,0,1,0,0,0,0
20620,1,1,0,1,26,2,2,5,0,0,1,0,1,0,0,0,0,0,1,0
20621,1,0,1,1,27,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20622,1,1,1,1,55,3,2,8,0,0,1,0,1,0,0,1,0,0,0,0
20623,1,1,0,0,34,2,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20624,1,0,1,3,40,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20625,1,0,1,4,34,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20626,1,1,1,1,13,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20627,1,1,0,2,33,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20628,1,1,0,1,17,3,4,9,0,0,1,0,0,1,0,1,0,0,0,0
20629,1,0,1,1,36,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20630,1,1,1,0,25,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20631,1,0,1,1,21,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20632,1,0,1,0,10,0,4,9,0,0,1,0,1,0,0,1,0,0,0,0
20633,1,1,1,2,24,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20634,1,0,1,2,14,3,4,5,0,0,1,0,0,1,0,1,0,0,0,0
20635,1,1,0,2,58,3,2,6,0,0,1,0,0,1,0,1,0,0,0,0
20636,1,1,1,1,10,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20637,1,1,0,4,1,0,2,5,0,0,1,0,1,0,0,0,0,0,1,0
20638,1,1,1,1,15,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20639,1,0,1,2,25,3,4,3,0,0,1,0,0,1,0,1,0,0,0,0
20640,1,0,1,2,1,0,2,3,0,0,1,0,1,0,0,0,1,0,0,0
20641,1,1,1,2,62,2,2,8,0,0,1,0,1,0,0,1,0,0,0,0
20642,1,1,1,1,0,0,2,9,0,0,1,0,0,1,0,0,0,0,1,0
20643,1,1,0,4,28,0,2,5,0,0,1,0,0,1,0,0,0,0,1,0
20644,1,1,1,1,10,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20645,1,1,1,1,21,3,2,3,0,0,1,0,0,1,0,1,0,0,0,0
20646,1,1,0,1,3,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20647,1,0,1,2,25,4,2,9,0,0,1,0,1,0,0,0,0,1,0,0
20648,1,1,1,1,33,2,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20649,1,1,1,1,10,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20650,1,1,0,2,6,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20651,1,1,1,1,11,3,4,9,0,0,1,0,0,1,0,1,0,0,0,0
20652,1,0,1,0,29,2,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20653,1,1,0,2,52,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20654,1,1,1,1,10,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20655,1,0,1,1,18,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20656,1,1,0,3,2,0,3,9,0,0,1,0,1,0,0,0,0,0,1,0
20657,1,1,1,2,44,3,3,5,0,0,1,0,0,1,0,1,0,0,0,0
20658,1,1,0,1,6,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20659,1,1,1,1,4,0,0,9,0,0,1,0,0,1,0,0,0,0,1,0
20660,1,0,1,3,7,0,2,8,0,0,1,0,1,0,0,0,0,0,1,0
20661,1,1,0,3,26,3,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20662,1,1,0,0,22,0,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20663,1,0,1,1,26,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20664,1,0,1,0,17,0,2,3,0,0,1,0,1,0,0,1,0,0,0,0
20665,1,1,0,1,50,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20666,1,1,1,1,52,3,2,4,0,0,1,0,0,1,0,1,0,0,0,0
20667,1,0,0,1,0,0,4,8,0,0,1,0,1,0,0,1,0,0,0,0
20668,1,0,1,0,19,2,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20669,1,0,1,7,12,3,2,6,0,0,1,0,1,0,0,0,0,0,1,0
20670,1,1,1,1,18,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20671,1,0,1,1,17,3,3,3,0,0,1,0,0,1,0,1,0,0,0,0
20672,1,1,1,1,10,3,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20673,1,1,1,0,43,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20674,1,1,1,1,17,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20675,1,1,1,0,26,2,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20676,1,0,1,2,23,2,2,5,0,0,1,0,0,1,0,0,0,1,0,0
20677,1,1,1,2,17,2,2,9,0,0,1,0,1,0,0,0,0,0,1,0
20678,1,0,1,0,8,0,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20679,1,1,1,1,29,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20680,1,1,0,1,14,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20681,1,1,1,1,13,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20682,1,1,1,0,25,3,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20683,1,1,1,1,52,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20684,1,1,0,1,45,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20685,1,0,1,0,2,0,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20686,1,0,1,0,18,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20687,1,0,1,4,26,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20688,1,1,1,0,17,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20689,1,1,0,2,30,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20690,1,1,0,1,13,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20691,1,1,1,1,12,3,4,8,0,0,1,0,1,0,0,0,0,0,0,1
20692,1,1,0,1,5,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20693,1,0,1,0,31,0,4,3,0,0,1,0,1,0,0,1,0,0,0,0
20694,1,1,0,2,4,3,2,6,0,0,1,0,1,0,0,0,0,0,1,0
20695,1,1,0,1,54,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20696,1,1,0,1,32,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20697,1,1,0,3,3,0,3,8,0,0,1,0,0,1,1,0,0,0,0,0
20698,1,1,0,3,24,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20699,1,1,0,0,49,4,0,8,0,0,1,0,1,0,0,1,0,0,0,0
20700,1,1,0,1,54,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20701,1,0,1,1,7,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20702,1,1,1,2,14,4,2,8,0,0,1,0,1,0,0,1,0,0,0,0
20703,1,1,0,2,25,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20704,1,0,1,2,28,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20705,1,0,1,3,4,0,2,3,0,0,1,0,0,1,0,0,1,0,0,0
20706,1,0,1,1,6,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20707,1,1,1,5,37,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20708,1,1,0,1,14,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20709,1,1,1,2,5,0,2,9,0,0,1,0,0,1,0,0,0,0,1,0
20710,1,1,1,0,25,2,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20711,1,1,1,1,20,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20712,1,1,0,1,10,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20713,1,0,1,1,26,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20714,1,1,1,0,13,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20715,1,1,0,1,1,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20716,1,1,0,1,43,2,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20717,1,0,0,1,41,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20718,1,0,1,2,27,2,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20719,1,0,1,2,5,0,4,8,0,0,1,0,0,1,0,0,0,0,1,0
20720,1,1,0,2,32,3,2,6,0,0,1,0,1,0,1,0,0,0,0,0
20721,1,1,1,1,14,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20722,1,1,0,1,29,3,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20723,1,1,0,1,33,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20724,1,1,1,1,19,3,2,5,0,0,1,0,0,1,0,1,0,0,0,0
20725,1,1,1,2,13,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20726,1,1,1,0,8,0,3,9,0,0,1,0,0,1,0,1,0,0,0,0
20727,1,1,0,2,84,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20728,1,1,0,1,31,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20729,1,0,1,2,43,2,5,3,0,0,1,0,1,0,0,1,0,0,0,0
20730,1,1,0,3,69,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20731,1,1,1,0,26,3,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20732,1,0,0,1,1,0,3,8,0,0,1,0,1,0,1,0,0,0,0,0
20733,1,1,1,1,31,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20734,1,0,1,3,74,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0
20735,1,1,0,1,4,3,2,6,0,0,1,0,1,0,0,0,0,0,0,1
20736,1,1,0,1,64,4,0,9,0,0,1,0,1,0,1,0,0,0,0,0
20737,1,1,0,1,34,3,0,9,0,0,1,0,0,1,0,1,0,0,0,0
20738,1,0,1,1,9,3,5,3,0,0,1,0,0,1,0,1,0,0,0,0
20739,1,1,1,3,27,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20740,1,1,0,1,7,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20741,1,1,0,1,8,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20742,1,1,1,1,33,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20743,1,1,0,1,26,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20744,1,1,1,1,13,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20745,1,1,1,1,4,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20746,1,0,1,1,24,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20747,1,1,0,0,69,4,2,8,0,0,1,0,0,1,0,1,0,0,0,0
20748,1,1,1,1,23,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20749,1,1,1,1,34,3,2,5,0,0,1,0,1,0,0,0,0,0,0,1
20750,1,0,1,0,14,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20751,1,1,1,1,8,3,3,3,0,0,1,0,0,1,0,1,0,0,0,0
20752,1,1,0,1,11,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20753,1,1,0,1,17,3,2,4,0,0,1,0,0,1,0,1,0,0,0,0
20754,1,1,0,1,12,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20755,1,1,0,0,22,4,0,9,0,0,1,0,1,0,0,1,0,0,0,0
20756,1,1,0,1,3,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20757,1,1,1,1,24,3,3,3,0,0,1,0,0,1,0,1,0,0,0,0
20758,1,1,1,1,39,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20759,1,1,1,0,11,0,2,3,0,0,1,0,0,1,0,1,0,0,0,0
20760,1,0,1,0,12,3,4,3,0,0,1,0,0,1,0,1,0,0,0,0
20761,1,0,1,3,53,3,2,8,0,0,1,0,0,1,0,1,0,0,0,0
20762,1,1,0,2,22,3,2,8,0,0,1,0,1,0,0,0,0,0,0,1
20763,1,1,1,0,45,4,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20764,1,1,1,1,34,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20765,1,1,1,1,4,3,3,9,0,0,1,0,1,0,0,0,0,0,0,1
20766,1,1,0,0,49,4,0,4,0,0,1,0,1,0,0,1,0,0,0,0
20767,1,1,1,2,24,3,2,7,0,0,1,0,0,1,0,1,0,0,0,0
20768,1,1,1,0,12,2,2,5,0,0,1,0,1,0,0,1,0,0,0,0
20769,1,1,0,0,37,4,2,9,0,0,1,0,1,0,0,1,0,0,0,0
20770,1,1,1,1,9,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20771,1,0,1,1,16,3,0,5,0,0,1,0,0,1,0,1,0,0,0,0
20772,1,1,1,1,35,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20773,1,1,0,3,24,3,0,9,0,0,1,0,1,0,0,0,0,0,0,1
20774,1,1,1,1,6,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20775,1,1,1,1,38,3,2,8,0,0,1,0,1,0,0,0,0,0,1,0
20776,1,1,1,1,41,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20777,1,0,1,1,11,0,5,5,0,0,1,0,0,1,0,0,0,1,0,0
20778,1,1,0,1,0,3,2,6,0,0,1,0,1,0,0,0,0,0,1,0
20779,1,1,0,2,4,3,4,6,0,0,1,0,1,0,0,0,0,0,0,1
20780,1,1,1,4,52,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20781,1,1,0,1,47,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20782,1,1,0,1,36,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20783,1,1,1,0,44,4,0,5,0,0,1,0,1,0,0,1,0,0,0,0
20784,1,1,1,0,30,3,2,9,0,0,1,0,0,1,0,1,0,0,0,0
20785,1,1,1,1,8,3,4,6,0,0,1,0,1,0,0,0,0,0,0,1
20786,1,0,1,1,51,3,4,8,0,0,1,0,1,0,0,0,0,0,1,0
20787,1,0,1,2,31,2,2,5,0,0,1,0,1,0,0,0,0,1,0,0
20788,1,0,1,7,6,0,4,6,0,0,1,0,1,0,1,0,0,0,0,0
20789,1,0,1,1,14,3,2,9,0,0,1,0,1,0,0,0,0,0,0,1
20790,1,1,0,0,34,3,0,9,0,0,1,0,1,0,0,1,0,0,0,0
